customer_id,name,email,region,segment,signup_date
C08072,Kenneth Smith,kyoung@example.org,Northeast,Regular,2023-06-23
C08073,Debra Reynolds,taustin@example.com,Northeast,New,2024-11-14
C08074,Jessica Lam,ebradshaw@example.com,Midwest,At-Risk,2022-03-03
C08075,Jonathan Williams,erika75@example.net,Northeast,New,2024-04-04
C08076,Emily Vega,wcrosby@example.com,Northeast,Regular,2023-08-22
C08077,Michelle Campbell,greenjoseph@example.net,West,Regular,2022-03-05
C08078,Julian Fitzgerald,vkim@example.net,Southeast,Regular,2024-04-24
C08079,Ryan Jimenez,colemanevelyn@example.com,Midwest,Regular,2024-01-30
C08080,Kristi Bray,dominiquewaters@example.net,Southwest,At-Risk,2023-01-18
C08081,Victor Myers,cherylmontoya@example.org,Southwest,New,2023-07-03
C08082,Paul Fleming,jamesroberts@example.org,Southwest,Regular,2024-10-23
C08083,Sarah Edwards,oscar44@example.org,West,Regular,2022-02-03
C08084,Danny Ware,whanson@example.net,Southwest,Regular,2024-05-14
C08085,Logan Hall,beth54@example.org,West,Regular,2023-11-19
C08086,Gabriel Campbell,rebecca96@example.net,Southwest,Regular,2023-02-02
C08087,Meagan Jackson,lauragutierrez@example.com,Midwest,Regular,2022-03-15
C08088,Stacey Williams,william68@example.net,West,Regular,2024-04-03
C08089,Matthew Williams,sabrinamunoz@example.com,Northeast,Regular,2022-06-18
C08090,Amber Moore,davenportashley@example.net,Northeast,Regular,2023-01-16
C08091,Kellie Bradley,lowejennifer@example.org,Northeast,Regular,2024-03-16
C08092,Adriana Fischer,idiaz@example.com,Southwest,Regular,2023-06-22
C08093,Mark Frey,lisa11@example.org,Northeast,At-Risk,2022-01-08
C08094,Alisha Huffman,john00@example.net,Southeast,Regular,2023-08-25
C08095,Jamie Anderson,timothymaxwell@example.com,Southwest,Regular,2024-05-27
C08096,Amy Villa,jessicafisher@example.com,Midwest,Regular,2022-11-22
C08097,Matthew Kaiser,kmoody@example.com,Midwest,Regular,2023-07-12
C08098,David Cobb,vbates@example.net,Northeast,At-Risk,2024-11-09
C08099,Andrew Barnett,boothrobert@example.org,Northeast,New,2023-09-08
C08100,Mr. Robert Moses,donald26@example.com,Southeast,Regular,2023-03-26
C08101,David Rivera,kevinjones@example.com,West,Regular,2024-06-25
C08102,Kathleen James,gardnerkristen@example.net,Northeast,Regular,2022-08-18
C08103,Dave Marshall,lhester@example.org,Southeast,New,2024-12-12
C08104,Jessica Anderson,jameschad@example.net,Southeast,New,2022-08-23
C08105,Jason Bates,christopher93@example.org,Southeast,Regular,2023-11-20
C08106,Michael Lang,jessica98@example.org,Midwest,New,2022-11-19
C08107,Tony Dalton,maddenchristina@example.net,Northeast,Regular,2024-03-03
C08108,Joyce Martin,kaitlinsmith@example.com,West,New,2022-02-14
C08109,Courtney Johnson,hartdennis@example.com,Southwest,New,2024-09-17
C08110,Brittany Roberts,whitestephanie@example.org,West,Regular,2022-06-10
C08111,Scott Young,sean16@example.org,Northeast,Regular,2024-03-12
C08112,David Roberts,jonesmaria@example.com,Southeast,Regular,2023-10-19
C08113,Allison Davis,cynthiashannon@example.com,Midwest,Regular,2023-08-12
C08114,Hayley Mathis,michael79@example.net,Southwest,New,2024-11-26
C08115,Leslie Hicks,joelnguyen@example.net,Northeast,VIP,2022-04-26
C08116,Sarah Jackson,joshua10@example.net,Southeast,New,2023-01-18
C08117,Catherine Durham,whitebilly@example.org,Southeast,New,2024-09-13
C08118,Dennis Prince,clarkemily@example.net,Midwest,At-Risk,2024-05-05
C08119,David Jordan,elizabeth68@example.com,Southeast,New,2024-09-14
C08120,Tiffany Wade,andersoncourtney@example.net,Midwest,Regular,2022-03-31
C08121,Tracy Mcguire,dickersonbrian@example.org,West,At-Risk,2022-09-03
C08122,Karla Floyd,tracywallace@example.com,Southwest,Regular,2022-08-07
C08123,Jessica Jones,tiffanyterry@example.com,Midwest,Regular,2024-11-04
C08124,Amanda Bauer,lindsay19@example.org,Northeast,Regular,2022-06-19
C08125,Brendan Lopez,david17@example.net,Northeast,New,2022-12-25
C08126,Ian Mcdonald,stephenholland@example.com,Southeast,New,2022-06-09
C08127,Kelsey Lopez,jamestapia@example.org,Southeast,New,2022-09-25
C08128,Donald Stewart,smithandrew@example.net,West,Regular,2024-06-24
C08129,Patricia Andrews MD,barbara49@example.org,Southwest,VIP,2024-08-01
C08130,Robert Harris,carriephillips@example.net,Southeast,Regular,2023-04-06
C08131,Barbara Lowe,john36@example.net,Southwest,New,2023-10-21
C08132,Tina Carpenter,melissa02@example.net,West,Regular,2023-09-21
C08133,Emily Franklin,scottdavid@example.org,Southwest,New,2023-05-17
C08134,Nancy Sullivan MD,jchoi@example.com,Southwest,Regular,2022-07-29
C08135,Charles Newton,robinsondavid@example.com,Northeast,Regular,2022-05-30
C08136,Sharon Hall,mbriggs@example.com,Southwest,Regular,2024-10-04
C08137,Deanna Davis,baldwinbridget@example.com,West,Regular,2022-10-17
C08138,Dorothy Rodriguez,michael50@example.org,Southwest,Regular,2023-05-14
C08139,Michael Shepard,matthew86@example.com,West,Regular,2022-12-08
C08140,Harry Henderson,katherine69@example.net,Southeast,Regular,2023-11-29
C08141,Jennifer Cook,michael17@example.net,West,Regular,2022-03-24
C08142,Amber Thompson,amy65@example.net,Southwest,New,2022-08-26
C08143,Christina Fischer MD,carol01@example.net,Southeast,Regular,2024-05-06
C08144,Alexander Reyes,whiteeric@example.com,Southeast,At-Risk,2022-10-08
C08145,Jennifer Walls,christine05@example.com,Southwest,New,2022-04-20
C08146,Mr. William Chapman,inelson@example.net,Southeast,Regular,2022-06-09
C08147,Ryan Hogan,ericksonallen@example.com,Southwest,Regular,2022-11-12
C08148,Caitlin Griffith,thompsonbrian@example.net,Northeast,Regular,2023-06-05
C08149,Christopher Avery,jacob56@example.com,West,Regular,2023-03-25
C08150,Dylan Cooper,dmiller@example.org,Southwest,VIP,2024-04-06
C08151,Sarah Shaw,greenealexis@example.net,Midwest,Regular,2023-04-02
C08152,Michael Miller,craighernandez@example.net,West,Regular,2024-11-10
C08153,Angela Brooks,ellensmith@example.net,West,New,2022-08-14
C08154,Amanda Suarez,kimmeyer@example.net,Northeast,At-Risk,2022-10-04
C08155,Ryan Joyce,karen38@example.net,West,Regular,2022-09-05
C08156,Laurie Price,barrywhite@example.net,Southeast,Regular,2022-04-19
C08157,Lisa Hernandez,michael65@example.com,Midwest,Regular,2022-09-22
C08158,Alexa Carpenter,ashleyharper@example.com,West,Regular,2023-12-08
C08159,Kenneth Kennedy,thomasthomas@example.com,Southeast,Regular,2024-03-13
C08160,Tony Mcdonald,dfrank@example.org,West,Regular,2022-03-06
C08161,Cheyenne Maldonado,ddaniel@example.com,Southwest,New,2024-05-09
C08162,Lisa Mclaughlin,edward05@example.net,Southeast,New,2022-04-30
C08163,Lawrence Hodges,jgreer@example.net,Southwest,Regular,2024-04-30
C08164,Daniel Moody,wcompton@example.net,Southeast,New,2022-04-28
C08165,Ryan Watson,markramirez@example.net,Northeast,New,2024-07-09
C08166,Bradley Quinn,qking@example.org,Southeast,VIP,2023-09-19
C08167,David Sanchez,stevensshannon@example.com,Southeast,Regular,2022-07-11
C08168,Ricky Small,smithpamela@example.com,Southeast,New,2023-04-04
C08169,Amanda Bond,jessicacooper@example.net,Midwest,VIP,2024-08-03
C08170,Alice Mccoy MD,oward@example.org,West,At-Risk,2023-01-22
C08171,Shawn Parker,costaadam@example.org,Southeast,At-Risk,2024-02-18
C08172,Sean Garcia,linda40@example.net,Midwest,Regular,2024-03-19
C08173,Michael Russell,lori14@example.org,West,Regular,2024-10-03
C08174,Wanda Price,victor46@example.net,Southwest,Regular,2024-12-28
C08175,Mark Blair,benjamin78@example.net,Southwest,Regular,2022-02-01
C08176,Jessica King,vaughnpatrick@example.net,Southeast,At-Risk,2023-12-13
C08177,Breanna King,phelpscraig@example.net,Southeast,Regular,2023-10-20
C08178,Elizabeth Aguilar,joseturner@example.org,Northeast,Regular,2023-09-29
C08179,Matthew Wolfe,angelajimenez@example.org,Southwest,Regular,2024-02-28
C08180,Micheal Quinn,tfrost@example.org,Northeast,Regular,2023-07-28
C08181,William Smith,nwilliamson@example.net,Northeast,Regular,2023-02-16
C08182,Megan Snyder,lindakennedy@example.net,West,Regular,2023-05-24
C08183,Aaron Ryan,meyersaaron@example.com,Midwest,Regular,2024-07-16
C08184,Lacey Johnson,julie35@example.org,Midwest,Regular,2022-01-18
C08185,Timothy Henry,nancybernard@example.com,Southeast,Regular,2024-10-06
C08186,Emily Owens,anna77@example.com,Southwest,At-Risk,2023-07-19
C08187,Danielle White,cynthiamartinez@example.net,Midwest,Regular,2022-08-07
C08188,Jessica Richards,schwartzjames@example.org,Southwest,Regular,2022-02-20
C08189,Mr. Richard Knight,johnsonedwin@example.org,Southeast,Regular,2022-09-16
C08190,Daniel Benitez,robertbell@example.org,Northeast,At-Risk,2022-08-01
C08191,Amy Owens,stephaniehahn@example.org,Southwest,Regular,2022-12-30
C08192,Robert Moore,tracy85@example.org,Northeast,Regular,2022-08-21
C08193,Steven Martin,jesse64@example.org,Southeast,Regular,2023-03-14
C08194,Dr. Carrie Wu DVM,edwardspaul@example.com,Southeast,At-Risk,2023-01-01
C08195,Lauren Cox,joshua01@example.net,Southwest,Regular,2023-07-26
C08196,David Steele,fwhite@example.com,Southeast,Regular,2022-09-22
C08197,Erin Smith,cindy07@example.com,Southwest,Regular,2023-01-06
C08198,Gary Garrett,staylor@example.net,Southeast,Regular,2022-07-01
C08199,Courtney Gonzalez,williamsjohn@example.net,Southeast,New,2023-05-19
C08200,Roy Lee,hollygomez@example.com,Southwest,Regular,2022-11-19
C08201,Tammy Hall,danielyang@example.net,Southeast,Regular,2023-10-24
C08202,John Rice,warrendaniels@example.net,West,New,2024-07-04
C08203,Kenneth Cline,andreacarter@example.net,Southwest,At-Risk,2022-03-13
C08204,Jennifer Rogers,leah75@example.org,Midwest,Regular,2024-07-23
C08205,Carol James,pwallace@example.com,Midwest,Regular,2022-02-27
C08206,Mark Mccormick,mcmillanandrew@example.com,Northeast,New,2023-08-29
C08207,Morgan Bell,kellyhoward@example.com,Midwest,Regular,2023-04-21
C08208,Amy Dudley,rduncan@example.net,Southwest,Regular,2024-02-09
C08209,Jordan Howard,ugriffin@example.org,Northeast,Regular,2023-03-25
C08210,Steven Wright,nsherman@example.org,Southwest,Regular,2022-10-26
C08211,Sheri Todd,jamesscott@example.net,Northeast,VIP,2022-06-09
C08212,Danielle Garcia,michellebrown@example.net,Midwest,Regular,2023-10-08
C08213,Catherine Sharp,gonzalescarlos@example.org,Southwest,At-Risk,2024-05-07
C08214,Elizabeth Molina,tina27@example.com,Midwest,Regular,2022-05-19
C08215,Jennifer Robles,walterwood@example.com,Southwest,Regular,2022-04-23
C08216,John Lang,maryhoffman@example.com,West,New,2023-03-17
C08217,Theresa Brandt,donna92@example.com,Northeast,Regular,2024-07-26
C08218,Sara Alvarez,sarah86@example.org,West,New,2023-09-24
C08219,Jennifer Lopez,moorekrystal@example.org,Northeast,Regular,2024-01-01
C08220,Daniel Palmer,theresa36@example.com,Northeast,Regular,2022-06-30
C08221,Richard Lopez,wgomez@example.net,West,At-Risk,2022-11-06
C08222,Mr. David Maldonado,jessica75@example.com,Midwest,At-Risk,2024-05-06
C08223,Alexa Cruz,dominguezdavid@example.net,Northeast,Regular,2024-08-19
C08224,Douglas Schmitt,shelbyjohnson@example.com,Midwest,Regular,2023-12-03
C08225,Samantha Johnson,margaretpennington@example.net,West,Regular,2024-03-18
C08226,Grace Cole,andrew49@example.net,Southeast,Regular,2022-03-13
C08227,Aaron Gilbert,robertgiles@example.net,Midwest,At-Risk,2023-01-05
C08228,John Boyd,sandra04@example.org,Midwest,Regular,2022-02-18
C08229,Brendan Cochran,zcooper@example.net,West,Regular,2022-10-02
C08230,Derek Taylor,bakertyler@example.com,Midwest,Regular,2023-04-03
C08231,Joshua Armstrong,kathryn36@example.net,Southwest,Regular,2023-02-24
C08232,Veronica Thompson,tgood@example.com,Southeast,Regular,2024-02-02
C08233,Samuel Cooper,tylerrosales@example.com,Northeast,Regular,2024-06-26
C08234,Paul Gregory,janethomas@example.com,Midwest,At-Risk,2023-11-09
C08235,Elaine Oconnor,joannahernandez@example.org,West,Regular,2024-07-10
C08236,Karen Taylor,ricardobates@example.net,Southwest,VIP,2022-05-14
C08237,Robyn Ayala,wsanders@example.org,Southwest,Regular,2022-08-19
C08238,Matthew Hill,gary74@example.org,West,Regular,2022-11-23
C08239,Nicole Conley,yboyd@example.net,Midwest,Regular,2024-08-06
C08240,Angela Shaffer,zfreeman@example.org,Southeast,At-Risk,2023-03-21
C08241,Dr. David Fisher MD,walkermelissa@example.org,Southwest,Regular,2024-04-28
C08242,Natalie Clark,kennethpowell@example.com,West,Regular,2024-11-19
C08243,Timothy Davis,navarrojessica@example.net,Southeast,VIP,2024-01-21
C08244,Kimberly Weaver,makayla32@example.org,West,Regular,2024-05-31
C08245,Shawn Lucas,elizabethstark@example.org,Northeast,VIP,2023-09-01
C08246,Robert Meyer,luisparrish@example.com,Southwest,Regular,2023-10-18
C08247,Emma Payne,sabrina62@example.com,West,Regular,2024-10-12
C08248,Michael Alvarez,christophercole@example.net,Southeast,Regular,2024-09-19
C08249,Michael Wilson,baxternathan@example.net,Southeast,New,2022-12-18
C08250,Erika Rogers,josephchavez@example.com,Northeast,New,2022-04-15
C08251,Paul Dominguez,ljames@example.net,Northeast,Regular,2022-05-05
C08252,Jenny Peterson,joseph07@example.org,Southwest,New,2023-03-28
C08253,Kevin Bush,alicia01@example.org,West,Regular,2022-04-13
C08254,Timothy Cox,hamiltondesiree@example.net,Midwest,At-Risk,2022-01-14
C08255,Michelle Clark,ereese@example.org,Midwest,Regular,2022-07-29
C08256,Melanie Brown,smithpaula@example.org,Midwest,Regular,2022-06-13
C08257,Jessica Li,johnsonraymond@example.net,Northeast,Regular,2023-03-25
C08258,David Wilson,jthomas@example.com,Southwest,New,2024-02-25
C08259,Melissa Lucero,stephanie58@example.org,Southwest,Regular,2024-05-28
C08260,Miss Stephanie Acosta,orozcojulian@example.net,Southwest,Regular,2023-12-24
C08261,Jesse Wise,uscott@example.com,Midwest,Regular,2023-03-07
C08262,Douglas Harris,duncanpatricia@example.net,Midwest,Regular,2024-11-04
C08263,Erin Steele,jameschandler@example.com,Southeast,Regular,2024-04-18
C08264,Colleen Ellison,monica53@example.org,Midwest,New,2023-08-27
C08265,Joseph Hurley,megan90@example.org,Northeast,Regular,2022-06-22
C08266,Laura Mack,nnielsen@example.com,Northeast,New,2022-04-26
C08267,David Fox,rcooper@example.com,Northeast,Regular,2023-12-06
C08268,David Freeman,moransarah@example.com,Southwest,Regular,2023-06-15
C08269,Michael Miller,hernandezricardo@example.net,Southwest,Regular,2022-10-31
C08270,Patricia Munoz,lindsey94@example.org,Midwest,VIP,2022-02-28
C08271,Ryan Richard MD,ibrown@example.com,Southeast,Regular,2024-01-04
C08272,Jessica Barrett,njackson@example.net,Midwest,New,2023-04-13
C08273,Heather Carey,turnerernest@example.org,Northeast,Regular,2023-01-08
C08274,Amanda Baker,brenda73@example.com,Northeast,Regular,2024-03-08
C08275,Craig Lyons,yrobinson@example.com,Northeast,Regular,2022-06-18
C08276,Joshua Fowler,byrdkyle@example.net,Southwest,VIP,2024-04-28
C08277,Christopher Le,laura40@example.org,Southeast,Regular,2023-08-07
C08278,Barbara Montgomery,uwilliams@example.net,Northeast,New,2024-08-18
C08279,Charles Valencia,evelyn37@example.net,Northeast,Regular,2023-06-22
C08280,William West,colealan@example.net,West,Regular,2024-05-12
C08281,Stephen Anderson,novakandrea@example.com,Southeast,New,2022-10-04
C08282,Jacqueline Carpenter,linsherry@example.net,West,New,2024-09-27
C08283,Sherry Marshall,qwatson@example.com,West,At-Risk,2024-04-19
C08284,Charles Bailey,justin49@example.net,Northeast,Regular,2023-11-27
C08285,Mrs. Jennifer Smith,pperez@example.com,West,Regular,2023-06-10
C08286,Sue Stone,randolphrobert@example.net,Midwest,Regular,2022-09-24
C08287,Dr. Jessica Lewis,richardlopez@example.org,West,Regular,2023-10-10
C08288,Jaclyn French,katie75@example.com,Southeast,Regular,2024-08-22
C08289,Kathleen Skinner,bishophunter@example.org,West,Regular,2024-01-18
C08290,Adam Young,melissamiller@example.com,Southwest,Regular,2024-02-03
C08291,Casey Lopez,watsoncharles@example.org,Northeast,Regular,2022-08-14
C08292,Jessica Sanchez,jonesmalik@example.net,Southeast,Regular,2023-03-05
C08293,Lindsay Gardner,svelazquez@example.org,Northeast,Regular,2022-04-12
C08294,Jeffrey Jackson,patelgloria@example.org,Southwest,Regular,2022-12-26
C08295,April Kane,jordanemily@example.net,West,At-Risk,2024-07-04
C08296,Sylvia Fernandez,arthur67@example.net,Southeast,Regular,2022-01-11
C08297,Elizabeth Coleman,cabreramichael@example.com,Southeast,New,2022-10-24
C08298,George Goodman,oliviaabbott@example.com,Northeast,New,2022-06-21
C08299,Donald Wyatt,cdaniels@example.org,West,Regular,2023-11-09
C08300,Jessica Smith MD,katieknight@example.com,Southwest,Regular,2022-08-26
C08301,Miranda Rodriguez,lowechristy@example.org,Southwest,Regular,2024-01-13
C08302,Matthew Wall,christianhudson@example.com,West,Regular,2023-12-12
C08303,Nicole Knox,ssmith@example.org,Southeast,Regular,2024-06-07
C08304,Anthony Schmidt,katherine20@example.org,West,Regular,2023-06-15
C08305,Sarah Lewis,bradleymartin@example.org,Southwest,Regular,2024-11-22
C08306,Justin Sawyer,ericksonrichard@example.com,Southeast,At-Risk,2024-11-17
C08307,Andrew Hansen,john58@example.com,Midwest,At-Risk,2023-08-14
C08308,Bonnie Thomas,madeline56@example.com,West,New,2024-04-17
C08309,Dr. Ellen Tran,torresjames@example.com,Midwest,Regular,2024-07-22
C08310,Jessica Jenkins,kennethklein@example.net,West,Regular,2022-12-29
C08311,Bryan Cooper,bowenandrew@example.net,Northeast,At-Risk,2023-02-13
C08312,Victoria Lewis,danacraig@example.net,West,At-Risk,2024-07-27
C08313,Richard Robinson,ryan86@example.org,Northeast,Regular,2024-03-03
C08314,Daniel Harrell,kimberly87@example.org,Southwest,Regular,2023-07-02
C08315,Angela Mclean,bishopjennifer@example.net,Southwest,Regular,2023-01-06
C08316,Manuel Davis,listeven@example.com,Northeast,Regular,2023-08-31
C08317,Todd Lawrence,deborah48@example.net,Southwest,Regular,2022-07-30
C08318,William Osborne,pmontgomery@example.org,Southwest,New,2024-09-18
C08319,Kathleen Robinson,hernandezerik@example.com,Southwest,Regular,2022-05-21
C08320,Laura Diaz,browncalvin@example.org,West,Regular,2024-11-06
C08321,Rebecca Roberson,ssullivan@example.net,West,Regular,2022-07-17
C08322,William Adams,shawnhampton@example.net,Midwest,Regular,2023-11-04
C08323,Debbie Velasquez,kristi54@example.com,Northeast,Regular,2024-06-03
C08324,John Ramirez,victoriafloyd@example.net,Midwest,Regular,2024-06-12
C08325,Ronald Wheeler,sstrickland@example.org,Midwest,New,2022-02-16
C08326,Jason Manning,maria88@example.com,West,At-Risk,2024-11-09
C08327,James Pierce,bianca49@example.com,Northeast,Regular,2023-06-07
C08328,Tara Smith,oscott@example.com,Southeast,New,2022-06-03
C08329,James Bradshaw,montgomerynicholas@example.net,Southeast,Regular,2024-05-27
C08330,Charles Mercado,csilva@example.net,Southwest,Regular,2024-10-27
C08331,Lisa Holland,nguyenchristopher@example.com,Northeast,Regular,2022-01-09
C08332,Michael Greene,steven06@example.net,Southwest,Regular,2023-03-04
C08333,Cristian Evans,hrussell@example.org,Midwest,Regular,2022-03-27
C08334,Michael Valencia,sherry74@example.org,West,Regular,2022-05-24
C08335,Tyler Welch,zcardenas@example.com,Midwest,New,2022-09-27
C08336,Dorothy Owens,larry84@example.net,Northeast,Regular,2023-02-28
C08337,Derrick Wheeler,jessica99@example.com,Midwest,Regular,2022-02-28
C08338,Cassandra Sanchez,floresjoseph@example.com,Midwest,Regular,2022-01-03
C08339,Daniel Ray,irussell@example.com,Northeast,New,2022-02-04
C08340,Sara Lopez,egaines@example.org,Midwest,Regular,2023-06-29
C08341,Randy Schultz,ronnie93@example.org,Southeast,Regular,2024-07-19
C08342,Andrea Garcia,wendy96@example.org,Southeast,Regular,2024-09-23
C08343,John Murray,julie26@example.net,West,New,2022-11-16
C08344,Karla Owens,meganfrye@example.com,Southwest,At-Risk,2022-05-19
C08345,Nathan Fields,bradley00@example.com,Midwest,Regular,2022-12-26
C08346,Rebecca Carter,mstephens@example.com,Midwest,Regular,2022-08-26
C08347,Geoffrey Black,smithcourtney@example.net,Northeast,At-Risk,2022-08-16
C08348,Nathaniel Schaefer,kenneth57@example.org,Northeast,Regular,2022-02-26
C08349,Walter Bell,ashley43@example.org,Midwest,At-Risk,2022-08-29
C08350,Felicia Mccarty,amber24@example.com,West,Regular,2024-11-12
C08351,Kimberly Willis,jose36@example.net,Northeast,Regular,2022-11-24
C08352,Travis Turner,jennifer03@example.com,Northeast,Regular,2022-06-10
C08353,Leslie Lee,james41@example.com,Northeast,Regular,2023-08-31
C08354,Kristopher Hughes,yedwards@example.org,Southwest,Regular,2023-09-22
C08355,Jennifer Torres,juliemiller@example.net,Southeast,New,2022-10-15
C08356,Anna Perez,robert23@example.org,West,New,2024-03-07
C08357,Mark Boyd,pauldiamond@example.org,Southeast,Regular,2024-11-09
C08358,Zachary Campbell,scottfigueroa@example.net,Southeast,Regular,2024-01-31
C08359,Brian Williams,blake89@example.net,Northeast,Regular,2022-11-15
C08360,Lisa Edwards,wsutton@example.net,Midwest,VIP,2023-11-04
C08361,Jeffrey Wilson,lanceellis@example.net,West,Regular,2023-08-21
C08362,James Hart,josephmcdonald@example.com,Northeast,New,2024-12-13
C08363,Brenda Hall,heather49@example.com,Northeast,Regular,2023-07-10
C08364,Christopher Williamson,mbailey@example.net,Northeast,New,2023-08-14
C08365,Danielle Mckinney,jamesscott@example.org,Midwest,Regular,2023-07-10
C08366,Michael Chapman,thall@example.net,Midwest,Regular,2023-03-22
C08367,Dennis Nunez,vincent55@example.org,Southeast,Regular,2024-09-06
C08368,Brian Burns,hunterjohnson@example.net,Midwest,Regular,2023-04-24
C08369,Mario Rodriguez MD,englishlisa@example.net,Southeast,Regular,2022-03-11
C08370,Amber Townsend,robertsmith@example.net,West,New,2024-02-11
C08371,Gabriel Rice,elizabethhill@example.net,West,New,2022-03-31
C08372,Gary Thomas,qjordan@example.net,Southwest,Regular,2024-06-09
C08373,Alexander Russell,gabrielle33@example.org,Midwest,Regular,2022-01-06
C08374,Christopher Jackson,laurachase@example.com,Southeast,VIP,2023-11-10
C08375,Eileen Johnson,rachel32@example.com,Midwest,New,2024-12-13
C08376,Amy Cooper,samanthafranklin@example.org,Southeast,Regular,2022-09-02
C08377,Brenda Porter,joshua70@example.org,Northeast,Regular,2022-11-10
C08378,Michael Mendoza,wlivingston@example.com,Southwest,Regular,2024-07-10
C08379,Amy Anderson,sstephens@example.org,Southeast,New,2022-08-24
C08380,Hannah Butler,donna38@example.com,Southwest,Regular,2024-04-29
C08381,Summer Wilson,fturner@example.net,Northeast,Regular,2023-07-22
C08382,Eric Martinez,alec41@example.org,Northeast,Regular,2022-02-25
C08383,Dawn Carter,ericmoyer@example.org,West,Regular,2022-04-29
C08384,Brian Lawrence,moonleroy@example.net,West,VIP,2023-07-12
C08385,Arthur Bell,judy37@example.net,Southeast,Regular,2023-09-28
C08386,Jared Young,juliemills@example.com,West,Regular,2022-08-16
C08387,Duane Lamb,perezmichael@example.com,Southeast,Regular,2024-01-07
C08388,Alyssa Patel,mhendricks@example.net,Southwest,New,2024-11-18
C08389,Shannon Hernandez,judithscott@example.com,Northeast,Regular,2024-05-01
C08390,Michael Smith,jennifergill@example.com,West,Regular,2023-04-11
C08391,Gregory Doyle DDS,michellebell@example.net,West,Regular,2023-12-04
C08392,David Valdez,eric94@example.net,West,New,2023-05-24
C08393,Lindsey Hernandez,lindseyelizabeth@example.com,Midwest,Regular,2022-11-29
C08394,Pamela Walters,nbarnett@example.org,Southeast,Regular,2022-02-17
C08395,Jerry Fuentes,kristenlee@example.org,Midwest,Regular,2022-12-30
C08396,William Brown,taylorbrittany@example.net,Southeast,Regular,2023-12-11
C08397,Nicole Mcconnell,dlindsey@example.net,Southwest,Regular,2022-04-21
C08398,Lori Greer,chavezmatthew@example.net,Midwest,Regular,2022-02-16
C08399,Nathaniel Cordova,tonya73@example.net,Southwest,Regular,2023-04-19
C08400,Mr. Robert Norton,leecharles@example.net,Midwest,At-Risk,2023-11-12
C08401,Marc Roman,courtney50@example.org,Southwest,Regular,2023-10-03
C08402,Nathaniel Johnson,evan78@example.org,Southeast,New,2024-08-05
C08403,Gina Chan,diana36@example.net,Southeast,New,2022-04-30
C08404,Austin Kaufman,gerald28@example.org,Southeast,Regular,2022-05-04
C08405,Angela Collins,ajames@example.org,West,Regular,2024-03-15
C08406,Jonathan Peterson,jacksonjames@example.net,Midwest,New,2023-09-23
C08407,Amanda Hughes,kgarrison@example.org,Southeast,Regular,2022-11-09
C08408,Candace Ward,valerienewton@example.org,West,VIP,2023-07-03
C08409,Gregory Carter,michele85@example.org,Southwest,New,2023-08-20
C08410,Jamie Murray,elliottadrian@example.org,Southwest,New,2024-07-13
C08411,Stephen Price,marc88@example.com,Southeast,Regular,2022-04-26
C08412,Mary Arroyo,brianreed@example.net,Southwest,Regular,2022-11-09
C08413,Tammy Rivera,watersemily@example.org,Midwest,Regular,2022-12-31
C08414,David Copeland,jrodriguez@example.com,Northeast,Regular,2022-04-22
C08415,Kristine Gonzalez,urivera@example.com,Southeast,Regular,2024-01-20
C08416,Brittney Clark,jacobspencer@example.org,Northeast,Regular,2022-06-27
C08417,Angela Zuniga,grantbrown@example.com,Northeast,At-Risk,2023-06-20
C08418,Elizabeth Fields,gmoore@example.org,Southeast,VIP,2024-12-11
C08419,Rachel Scott,yhall@example.net,Southeast,Regular,2024-07-21
C08420,Alejandro Gallegos,ehernandez@example.com,Southwest,Regular,2024-12-02
C08421,Lisa Parker,michele27@example.com,Midwest,Regular,2022-09-06
C08422,Ashley Swanson,richardmendez@example.org,Midwest,New,2024-05-03
C08423,Mrs. Caitlin Kline,daniel12@example.net,Southwest,At-Risk,2024-05-24
C08424,Pamela Payne DDS,hessbrandon@example.org,Northeast,At-Risk,2024-11-26
C08425,Joseph Sanchez,eswanson@example.org,Midwest,Regular,2024-03-09
C08426,Lori Malone,nicole64@example.org,Northeast,Regular,2023-03-01
C08427,James Washington,andersonkimberly@example.com,Southeast,Regular,2023-03-30
C08428,Travis Landry,hernandezkimberly@example.org,Southwest,Regular,2024-06-29
C08429,Daniel Flores,johnstonfrancisco@example.com,Southeast,At-Risk,2022-12-08
C08430,Richard Meyer,peterhughes@example.com,Southeast,Regular,2024-07-26
C08431,Anthony Cunningham,mking@example.org,Northeast,Regular,2022-09-27
C08432,Brittany Hanna,mirandakathy@example.net,Northeast,Regular,2022-09-04
C08433,Marissa Patrick,christine90@example.org,Southwest,At-Risk,2023-09-27
C08434,Whitney Fields,jhester@example.com,Southwest,Regular,2024-02-19
C08435,Alexis Hancock,kerririley@example.com,Southwest,Regular,2024-07-12
C08436,Danielle Johnson,tammy42@example.com,Southwest,Regular,2022-03-24
C08437,James Moore,marvinrussell@example.org,Southwest,New,2022-09-15
C08438,Andrea Werner,jwalsh@example.com,Midwest,Regular,2022-01-27
C08439,Mandy Sawyer,rking@example.org,Southeast,Regular,2023-05-13
C08440,Maria King,mcknightlisa@example.org,Midwest,Regular,2022-10-23
C08441,Dorothy Cohen,lmontgomery@example.org,West,Regular,2022-08-16
C08442,Mrs. Mary Harper,jeanparrish@example.com,Southeast,Regular,2022-10-28
C08443,Sherri Johnson,nelsonisabel@example.org,Midwest,Regular,2023-09-01
